"139001";"Кыйы";"Таттинский район, Республика Саха (Якутия), Россия";"133.024315,62.115106"
"139003";"Уолба";"Таттинский район, Республика Саха (Якутия), Россия";"133.592661,62.632822"
"139006";"Чымнайи";"Таттинский район, Республика Саха (Якутия), Россия";"134.548585,62.243278"
"139007";"Чычымах";"Таттинский район, Республика Саха (Якутия), Россия";"134.343671,62.119578"
"139008";"Кескил";"Томпонский район, Республика Саха (Якутия), Россия";"135.006115,62.652595"
"139010";"Охотский-Перевоз";"Томпонский район, Республика Саха (Якутия), Россия";"135.526446,61.878065"
"139014";"Beydinga";"Ust-Aldansky District, Sakha (Yakutia) Republic, Russia";"130.861208,62.394765"
"139015";"Бярийе";"Усть-Алданский район, Республика Саха (Якутия), Россия";"131.914815,62.888449"
"139016";"Dygdal";"Ust-Aldansky District, Sakha (Yakutia) Republic, Russia";"130.38555,63.306359"
"139017";"Кептени";"Усть-Алданский район, Республика Саха (Якутия), Россия";"130.748801,62.795393"
"139019";"Огородтах";"Усть-Алданский район, Республика Саха (Якутия), Россия";"130.149598,62.45499"
"139025";"Eselyakh";"Ust-Aldansky District, Sakha (Yakutia) Republic, Russia";"131.050492,62.909681"
"139031";"Ezhantsy";"Ust-Maisky District, Sakha (Yakutia) Republic, Russia";"135.165988,60.479871"
"139033";"Yugorenok";"Ust-Maisky District, Sakha (Yakutia) Republic, Russia";"137.695213,59.755494"
"139036";"Сайылык";"Усть-Янский район, Республика Саха (Якутия), Россия";"138.411646,68.964742"
"139042";"Едей";"Хангаласский район, Республика Саха (Якутия), Россия";"126.373719,61.10525"
"139047";"Tekhtyur";"Hangalassky District, Sakha (Yakutia) Republic, Russia";"129.46669,61.710589"
"139048";"Арылах";"Чурапчинский район, Республика Саха (Якутия), Россия";"132.608602,62.366196"
"139049";"Diring";"Churapchinsky District, Sakha (Yakutia) Republic, Russia";"132.125236,61.845569"
"139050";"Дябыла";"Чурапчинский район, Республика Саха (Якутия), Россия";"132.352465,61.905171"
"139053";"Мындагай";"Чурапчинский район, Республика Саха (Якутия), Россия";"133.206502,61.644421"
"139054";"Мырыла";"Чурапчинский район, Республика Саха (Якутия), Россия";"133.643155,61.834916"
"139056";"Харбала 1-я";"Чурапчинский район, Республика Саха (Якутия), Россия";"132.583018,61.993236"
"139058";"Чыаппара";"Чурапчинский район, Республика Саха (Якутия), Россия";"131.411462,62.184397"
"139059";"Dzargalakh";"Eveno-Bytantaysky National District, Sakha (Yakutia) Republic, Russia";"130.54492,67.272805"
"139060";"Кустур";"Эвено-Бытантайский Национальный район, Республика Саха (Якутия), Россия";"131.676752,68.171968"
"139063";"Сосновый Бор";"Артёмовский городской округ, Свердловская область, Россия";"62.267002,57.371491"
"139064";"Азигулово";"Артинский городской округ, Свердловская область, Россия";"58.289694,56.534167"
"139072";"Новый Златоуст";"Артинский городской округ, Свердловская область, Россия";"58.451884,56.220083"
"139074";"Пристань";"Артинский городской округ, Свердловская область, Россия";"58.560859,56.445324"
"139075";"Sazhino";"Artinsky Urban Okrug, Sverdlovsk Oblast, Russia";"58.195173,56.322539"
"139094";"Марийские Карши";"Ачитский городской округ, Свердловская область, Россия";"58.058539,56.828941"
"139095";"Нижний Арий";"Ачитский городской округ, Свердловская область, Россия";"58.193349,56.722879"
"139097";"Уфимский";"Ачитский городской округ, Свердловская область, Россия";"58.055377,56.707061"
"139098";"Ялым";"Ачитский городской округ, Свердловская область, Россия";"58.094732,56.783288"
"139099";"Баженовское";"Байкаловский район, Свердловская область, Россия";"63.893151,57.540197"
"139100";"Вязовка";"Байкаловский район, Свердловская область, Россия";"63.860748,57.501396"
"139102";"Елань";"Байкаловский район, Свердловская область, Россия";"63.69933,57.632587"
"139105";"Нижняя Иленка";"Байкаловский район, Свердловская область, Россия";"64.031581,57.561359"
"139106";"Шадринка";"Байкаловский район, Свердловская область, Россия";"63.468059,57.563286"
"139110";"Верхнее Дуброво";"Белоярский городской округ, Свердловская область, Россия";"61.044368,56.752634"
"139113";"Логиново";"Белоярский городской округ, Свердловская область, Россия";"61.303164,56.625574"
"139115";"Мезенское";"Белоярский городской округ, Свердловская область, Россия";"61.327733,56.740877"
"139116";"Некрасово";"Белоярский городской округ, Свердловская область, Россия";"61.655205,56.671118"
"139117";"Povarnya";"Beloyarsky Urban Okrug, Sverdlovsk Oblast, Russia";"60.988673,56.707713"
"139123";"Северная";"Верхнесалдинский городской округ, Свердловская область, Россия";"60.444186,58.008471"
"139129";"Прокопьевская Салда";"Городской округ Верхотурский, Свердловская область, Россия";"61.086059,58.705774"
"139132";"Еремино";"Гаринский городской округ, Свердловская область, Россия";"63.175316,59.8267"
"139133";"Зыкова";"Гаринский городской округ, Свердловская область, Россия";"62.568603,59.605414"
"139135";"Ликино";"Гаринский городской округ, Свердловская область, Россия";"61.655681,59.850558"
"139136";"Puksinka";"Garinsky Urban Okrug, Sverdlovsk Oblast, Russia";"62.945805,59.715303"
"139137";"Шантальская";"Гаринский городской округ, Свердловская область, Россия";"62.807815,60.153483"
"139142";"Позариха";"Каменский городской округ, Свердловская область, Россия";"61.884626,56.459278"
"139144";"Сипавское";"Каменский городской округ, Свердловская область, Россия";"61.916758,56.253712"
"139147";"Bolshoye Pulnikovo";"Kamyshlovsky District, Sverdlovsk Oblast, Russia";"62.703125,57.009431"
"139153";"Kvashninskoye";"Kamyshlovsky District, Sverdlovsk Oblast, Russia";"62.68798,57.094876"
"139155";"Куровское";"Камышловский район, Свердловская область, Россия";"62.900135,57.052491"
"139156";"Ожгиха";"Камышловский район, Свердловская область, Россия";"62.903944,56.754154"
"139157";"Фадюшина";"Камышловский район, Свердловская область, Россия";"62.736031,56.791408"
"139159";"Шипицина";"Камышловский район, Свердловская область, Россия";"62.582374,56.789353"
"139161";"Крылово";"Красноуфимский округ, Свердловская область, Россия";"57.895414,56.639446"
"139168";"Саргая";"Красноуфимский округ, Свердловская область, Россия";"57.724761,56.24437"
"139170";"Сызги";"Красноуфимский округ, Свердловская область, Россия";"57.859409,56.446842"
"139171";"Татарская Еманзельга";"Красноуфимский округ, Свердловская область, Россия";"57.925238,56.232013"
"139172";"Чатлык";"Красноуфимский округ, Свердловская область, Россия";"57.695709,56.785556"
"139174";"Yuva";"Krasnoufimsky Municipal State, Sverdlovsk Oblast, Russia";"57.950274,56.433565"
"139175";"Аятское";"Невьянский городской округ, Свердловская область, Россия";"60.69584,57.412957"
"139176";"Быньги";"Невьянский городской округ, Свердловская область, Россия";"60.29149,57.536912"
"139181";"Ребристый";"Невьянский городской округ, Свердловская область, Россия";"60.271278,57.464891"
"139182";"Шайдуриха";"Невьянский городской округ, Свердловская область, Россия";"60.564973,57.386023"
"139183";"Акбаш";"Нижнесергинский район, Свердловская область, Россия";"59.028953,56.383209"
"139185";"Атиг";"Нижнесергинский район, Свердловская область, Россия";"59.435315,56.683109"
"139192";"Накоряково";"Нижнесергинский район, Свердловская область, Россия";"58.901428,56.762177"
"139195";"Тюльгаш";"Нижнесергинский район, Свердловская область, Россия";"59.062469,56.258238"
"139196";"Уфа-Шигири";"Нижнесергинский район, Свердловская область, Россия";"58.92571,56.448295"
"139197";"Шокурово";"Нижнесергинский район, Свердловская область, Россия";"59.113485,56.324571"
"139199";"Старая Ляля";"Новолялинский городской округ, Свердловская область, Россия";"59.870279,59.072915"
"139200";"Шайтанка";"Новолялинский городской округ, Свердловская область, Россия";"60.012851,59.447513"
"139204";"Pulnikovo";"Pyshminsky Urban Okrug, Sverdlovsk Oblast, Russia";"63.285566,57.094226"
"139205";"Pylayeva";"Pyshminsky Urban Okrug, Sverdlovsk Oblast, Russia";"63.338154,56.983402"
"139208";"Tupitsyno";"Pyshminsky Urban Okrug, Sverdlovsk Oblast, Russia";"63.179295,56.816365"
"139211";"Четкарино";"Пышминский городской округ, Свердловская область, Россия";"63.123016,56.734217"
"139212";"Чупино";"Пышминский городской округ, Свердловская область, Россия";"63.373502,57.006088"
"139213";"Юрмытское";"Пышминский городской округ, Свердловская область, Россия";"63.072755,57.010225"
"139224";"Ермакова";"Слободо-Туринский район, Свердловская область, Россия";"64.296072,57.412632"
"139227";"Ницинское";"Слободо-Туринский район, Свердловская область, Россия";"64.190969,57.530636"
"139228";"Решетникова";"Слободо-Туринский район, Свердловская область, Россия";"64.787567,57.484065"
"139232";"Храмцово";"Слободо-Туринский район, Свердловская область, Россия";"64.312619,57.679628"
"139235";"Кузнецово";"Таборинский район, Свердловская область, Россия";"64.779752,58.46144"
"139236";"Оверино";"Таборинский район, Свердловская область, Россия";"64.764651,58.27173"
"139238";"Азанка";"Тавдинский городской округ, Свердловская область, Россия";"64.79161,58.039723"
"139239";"Герасимовка";"Тавдинский городской округ, Свердловская область, Россия";"65.78503,58.088887"
"139244";"Крутое";"Тавдинский городской округ, Свердловская область, Россия";"65.066575,58.105896"
"139246";"Увал";"Тавдинский городской округ, Свердловская область, Россия";"65.574168,57.806679"
"139252";"Вихляева";"Талицкий городской округ, Свердловская область, Россия";"63.978167,56.695122"
"139253";"Vnov-Yurmytskoye";"Talitsky Urban Okrug, Sverdlovsk Oblast, Russia";"63.344406,57.201788"
"139255";"Елань";"Талицкий городской округ, Свердловская область, Россия";"64.039055,56.874213"
"139259";"Кокуй";"Талицкий городской округ, Свердловская область, Россия";"63.196651,57.229364"
"139261";"Кузнецовский";"Талицкий городской округ, Свердловская область, Россия";"64.07347,57.184788"
"139267";"Pionerskiy";"Talitsky Urban Okrug, Sverdlovsk Oblast, Russia";"63.750328,57.104982"
"139272";"Ертарский";"Тугулымский городской округ, Свердловская область, Россия";"64.294491,56.789806"
"139275";"Ошкуково";"Тугулымский городской округ, Свердловская область, Россия";"64.551113,57.086783"
"139277";"Юшала";"Тугулымский городской округ, Свердловская область, Россия";"64.262718,57.075972"
"139281";"Dymkovskoye";"Turinsky Urban Okrug, Sverdlovsk Oblast, Russia";"63.064338,58.067691"
"139286";"Смычка";"Туринский городской округ, Свердловская область, Россия";"63.776801,58.053898"
"139287";"Усениново";"Туринский городской округ, Свердловская область, Россия";"63.390184,58.080984"
"139288";"Фабричное";"Туринский городской округ, Свердловская область, Россия";"63.763991,58.092289"
"139289";"Чукреевское";"Туринский городской округ, Свердловская область, Россия";"63.218615,58.06701"
"139290";"Шухруповское";"Туринский городской округ, Свердловская область, Россия";"63.496104,58.085248"
"139292";"Ilim";"Shalinsky Urban Okrug, Sverdlovsk Oblast, Russia";"58.966224,57.366575"
"139297";"Сарга";"Шалинский городской округ, Свердловская область, Россия";"58.94073,57.197624"
"139299";"Сылва";"Шалинский городской округ, Свердловская область, Россия";"58.773625,57.3089"
"139300";"Чусовое";"Шалинский городской округ, Свердловская область, Россия";"59.248771,57.338286"
"139302";"Верхний Бирагзанг";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.237267,43.013648"
"139303";"Верхний Згид";"Алагирский район, Республика Северная Осетия — Алания, Россия";"43.960496,42.870188"
"139304";"Верхний Фиагдон";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.306958,42.83418"
"139305";"Dzuarikau";"Alagir District, Republic of North Ossetia — Alania, Russia";"44.412142,43.022343"
"139307";"Мизур";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.058718,42.852365"
"139308";"Нижний Зарамаг";"Алагирский район, Республика Северная Осетия — Алания, Россия";"43.969452,42.69495"
"139309";"Нижний Унал";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.14748,42.859225"
"139310";"Нижний Цей";"Алагирский район, Республика Северная Осетия — Алания, Россия";"43.945099,42.804864"
"139311";"Ногкау";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.291381,43.095519"
"139312";"Нузал";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.023216,42.825749"
"139314";"Суадаг";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.279137,43.040947"
"139316";"Хаталдон";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.358396,43.035253"
"139317";"Црау";"Алагирский район, Республика Северная Осетия — Алания, Россия";"44.180808,43.051679"
"139320";"Кирово";"Ардонский район, Республика Северная Осетия — Алания, Россия";"44.40977,43.172356"
"139321";"Коста";"Ардонский район, Республика Северная Осетия — Алания, Россия";"44.456554,43.194398"
"139323";"Мичурино";"Ардонский район, Республика Северная Осетия — Алания, Россия";"44.402134,43.142604"
"139326";"Фиагдон";"Ардонский район, Республика Северная Осетия — Алания, Россия";"44.437366,43.07578"
"139330";"Николаевская";"Дигорский район, Республика Северная Осетия — Алания, Россия";"44.209365,43.220662"
"139331";"Ахсарисар";"Ирафский район, Республика Северная Осетия — Алания, Россия";"43.818544,43.136052"
"139332";"Dzinaga";"Irafskiy District, Republic of North Ossetia — Alania, Russia";"43.703048,42.897273"
"139335";"Мацута";"Ирафский район, Республика Северная Осетия — Алания, Россия";"43.771805,42.979479"
"139342";"Фаснал";"Ирафский район, Республика Северная Осетия — Алания, Россия";"43.819245,42.935456"
"139343";"Хазнидон";"Ирафский район, Республика Северная Осетия — Алания, Россия";"43.844137,43.200418"
"139344";"Змейская";"Кировский район, Республика Северная Осетия — Алания, Россия";"44.158161,43.335811"
"139345";"Иран";"Кировский район, Республика Северная Осетия — Алания, Россия";"44.084661,43.308192"
"139349";"Веселое";"Моздокский район, Республика Северная Осетия — Алания, Россия";"44.724225,43.768942"
"139352";"Киевское";"Моздокский район, Республика Северная Осетия — Алания, Россия";"44.644069,43.70631"
"139353";"Кизляр";"Моздокский район, Республика Северная Осетия — Алания, Россия";"44.595488,43.70214"
"139355";"Луковская";"Моздокский район, Республика Северная Осетия — Алания, Россия";"44.630199,43.727069"
"139367";"Хурикау";"Моздокский район, Республика Северная Осетия — Алания, Россия";"44.459528,43.455137"
"139372";"Зилга";"Правобережный район, Республика Северная Осетия — Алания, Россия";"44.52532,43.230306"
"139374";"Фарн";"Правобережный район, Республика Северная Осетия — Алания, Россия";"44.501084,43.180712"
"139375";"Хумалаг";"Правобережный район, Республика Северная Осетия — Алания, Россия";"44.476111,43.240092"
"139376";"Цалык";"Правобережный район, Республика Северная Осетия — Алания, Россия";"44.492164,43.312338"
"139377";"Алханчурт";"Пригородный район, Республика Северная Осетия — Алания, Россия";"44.593449,43.138427"
"139379";"Гизель";"Пригородный район, Республика Северная Осетия — Алания, Россия";"44.569859,43.042212"
"139382";"Кобан";"Пригородный район, Республика Северная Осетия — Алания, Россия";"44.478887,42.916212"
"139387";"Сунжа";"Пригородный район, Республика Северная Осетия — Алания, Россия";"44.815997,43.059947"
"139392";"Заозерье";"Велижский район, Смоленская область, Россия";"31.575297,55.655204"
"139393";"Крутое";"Велижский район, Смоленская область, Россия";"31.326518,55.452242"
"139394";"Логово";"Велижский район, Смоленская область, Россия";"31.259162,55.718892"
"139395";"Pechenki";"Velizhsky District, Smolensk Oblast, Russia";"31.347502,55.541056"
"139398";"Sit'kovo";"Velizhsky District, Smolensk Oblast, Russia";"31.323715,55.65531"
"139400";"Дмитровка";"Вяземский район, Смоленская область, Россия";"34.446933,55.351641"
"139401";"Исаково";"Вяземский район, Смоленская область, Россия";"34.654938,55.17465"
"139402";"Кайдаково";"Вяземский район, Смоленская область, Россия";"34.304154,55.102333"
"139406";"Новое Село";"Вяземский район, Смоленская область, Россия";"34.320782,55.295708"
"139408";"Относово";"Вяземский район, Смоленская область, Россия";"34.141541,55.213752"
"139410";"Путьково";"Вяземский район, Смоленская область, Россия";"34.114673,54.9555"
"139413";"Tumanovo";"Vyazemsky District, Smolensk Oblast, Russia";"34.64343,55.418507"
"139414";"Успенское";"Вяземский район, Смоленская область, Россия";"34.663292,55.341674"
"139415";"Хватов Завод";"Вяземский район, Смоленская область, Россия";"34.232199,54.892908"
"139416";"Хмелита";"Вяземский район, Смоленская область, Россия";"33.885791,55.404279"
"139417";"Царево-Займище";"Вяземский район, Смоленская область, Россия";"34.81791,55.425129"
"139418";"Черное";"Вяземский район, Смоленская область, Россия";"33.991523,55.190888"
"139419";"Шуйское";"Вяземский район, Смоленская область, Россия";"34.523739,55.481944"
"139420";"Yushkovo";"Vyazemsky District, Smolensk Oblast, Russia";"34.321393,55.007674"
"139421";"Акатово";"Гагаринский район, Смоленская область, Россия";"35.194493,55.589463"
"139422";"Астахово";"Гагаринский район, Смоленская область, Россия";"34.923911,55.427458"
"139423";"Ашково";"Гагаринский район, Смоленская область, Россия";"34.982787,55.59811"
"139424";"Баскаково";"Гагаринский район, Смоленская область, Россия";"34.753635,55.549027"
"139425";"Ельня";"Гагаринский район, Смоленская область, Россия";"34.77718,55.874511"
"139426";"Ивино";"Гагаринский район, Смоленская область, Россия";"34.701416,55.746628"
"139428";"Клушино";"Гагаринский район, Смоленская область, Россия";"35.04831,55.669696"
"139433";"Никольское";"Гагаринский район, Смоленская область, Россия";"35.059081,55.432204"
"139436";"Potapovo";"Gagarinsky district, Smolensk Oblast, Russia";"34.835795,55.508636"
"139438";"Pyshkovo";"Gagarinsky district, Smolensk Oblast, Russia";"35.29443,55.627122"
"139439";"Rodomanovo";"Gagarinsky district, Smolensk Oblast, Russia";"34.799189,55.634862"
"139441";"Tokarevo";"Gagarinsky district, Smolensk Oblast, Russia";"35.10997,55.320007"
"139447";"Ивонино";"Глинковский район, Смоленская область, Россия";"32.972591,54.614808"
"139448";"Ромоданово";"Глинковский район, Смоленская область, Россия";"32.916311,54.798141"
"139451";"Верхние Моховичи";"Демидовский район, Смоленская область, Россия";"31.529564,55.341582"
"139452";"Divo";"Demidovsky District, Smolensk Oblast, Russia";"31.80903,55.190873"
"139453";"Дубровка";"Демидовский район, Смоленская область, Россия";"31.359136,55.184006"
"139454";"Заборье";"Демидовский район, Смоленская область, Россия";"31.578495,55.401805"
"139455";"Закрутье";"Демидовский район, Смоленская область, Россия";"31.39302,55.365596"
"139456";"Михайловское";"Демидовский район, Смоленская область, Россия";"31.742986,55.524951"
"139459";"Холм";"Демидовский район, Смоленская область, Россия";"31.659344,55.437306"
"139460";"Шапы";"Демидовский район, Смоленская область, Россия";"31.824418,55.326348"
"139464";"Верхнеднепровский";"Дорогобужский район, Смоленская область, Россия";"33.344969,54.981397"
"139466";"Княщина";"Дорогобужский район, Смоленская область, Россия";"33.36475,54.829233"
"139469";"Садовая";"Дорогобужский район, Смоленская область, Россия";"33.276024,54.941084"
"139471";"Усвятье";"Дорогобужский район, Смоленская область, Россия";"33.110482,54.93796"
"139472";"Ушаково";"Дорогобужский район, Смоленская область, Россия";"33.470437,54.740121"
"139473";"Афанасьево";"Духовщинский район, Смоленская область, Россия";"32.469956,55.223576"
"139474";"Бабино";"Духовщинский район, Смоленская область, Россия";"32.384958,55.164757"
"139476";"Булгаково";"Духовщинский район, Смоленская область, Россия";"32.128614,55.238234"
"139480";"Ерыши";"Духовщинский район, Смоленская область, Россия";"32.243554,55.247903"
"139481";"Зимец";"Духовщинский район, Смоленская область, Россия";"32.397813,55.218384"
"139489";"Шиловичи";"Духовщинский район, Смоленская область, Россия";"32.549601,55.409109"
"139496";"Лапино";"Ельнинский район, Смоленская область, Россия";"33.138698,54.417394"
"139497";"Мазово";"Ельнинский район, Смоленская область, Россия";"33.579061,54.637194"
"139500";"Старое Мутище";"Ельнинский район, Смоленская область, Россия";"33.281072,54.440366"
"139502";"Уварово";"Ельнинский район, Смоленская область, Россия";"33.447862,54.455459"
"139503";"Блинные Кучи";"Ершичский район, Смоленская область, Россия";"32.774665,53.619129"
"139505";"Егоровка";"Ершичский район, Смоленская область, Россия";"32.811451,53.651835"
"139508";"Кузьмичи";"Ершичский район, Смоленская область, Россия";"32.579443,53.548783"
"139509";"Лужная";"Ершичский район, Смоленская область, Россия";"32.549556,53.565348"
"139511";"Rukhan'";"Ershichsky District, Smolensk Oblast, Russia";"32.858002,53.518288"
"139512";"Сукромля";"Ершичский район, Смоленская область, Россия";"32.948561,53.623065"
"139514";"Вачково";"Кардымовский район, Смоленская область, Россия";"32.552026,54.847058"
"139517";"Нетризово";"Кардымовский район, Смоленская область, Россия";"32.36135,54.712206"
"139519";"Тюшино";"Кардымовский район, Смоленская область, Россия";"32.471771,54.78439"
"139520";"Шестаково";"Кардымовский район, Смоленская область, Россия";"32.519265,54.964587"
"139521";"Шокино";"Кардымовский район, Смоленская область, Россия";"32.426011,54.975476"
"139522";"Шутовка";"Кардымовский район, Смоленская область, Россия";"32.501918,54.708082"
"139523";"Алушково";"Краснинский район, Смоленская область, Россия";"31.536068,54.441476"
"139525";"Викторово";"Краснинский район, Смоленская область, Россия";"31.480417,54.395578"
"139528";"Гусино";"Краснинский район, Смоленская область, Россия";"31.36758,54.723923"
"139529";"Dvupolyany";"Krasninskoe District, Smolensk Oblast, Russia";"31.234261,54.61754"
"139530";"Крюково";"Краснинский район, Смоленская область, Россия";"31.670572,54.563901"
"139537";"Гоголевка";"Монастырщинский район, Смоленская область, Россия";"31.969685,54.27937"
"139539";"Долгие Нивы";"Монастырщинский район, Смоленская область, Россия";"32.042834,54.444932"
"139540";"Dosugovo";"Monastyrschinsky District, Smolensk Oblast, Russia";"31.700971,54.419003"
"139541";"Kadino";"Monastyrschinsky District, Smolensk Oblast, Russia";"31.468631,54.30222"
"139543";"Лыза";"Монастырщинский район, Смоленская область, Россия";"31.892214,54.238516"
"139546";"Носково-1";"Монастырщинский район, Смоленская область, Россия";"31.782422,54.390341"
"139547";"Rod'kovka";"Monastyrschinsky District, Smolensk Oblast, Russia";"32.027814,54.315016"
"139548";"Sobolevo";"Monastyrschinsky District, Smolensk Oblast, Russia";"31.897604,54.430762"
"139550";"Tatarsk";"Monastyrschinsky District, Smolensk Oblast, Russia";"31.562775,54.252531"
"139554";"Dneprovskoye";"Novoduginsky District, Smolensk Oblast, Russia";"33.907162,55.659079"
"139555";"Извеково";"Новодугинский район, Смоленская область, Россия";"33.981623,55.56252"
"139556";"Kapustino";"Novoduginsky District, Smolensk Oblast, Russia";"34.355547,55.535172"
"139562";"Tesovo";"Novoduginsky District, Smolensk Oblast, Russia";"34.503005,55.608902"
"139564";"Хвощеватое";"Новодугинский район, Смоленская область, Россия";"33.716117,55.649698"
"139569";"Dan'kovo";"Pochinkovsky District, Smolensk Oblast, Russia";"32.427367,54.362216"
"139574";"Ламоново";"Починковский район, Смоленская область, Россия";"32.194299,54.501012"
"139575";"Лосня";"Починковский район, Смоленская область, Россия";"32.336691,54.597072"
"139576";"Лучеса";"Починковский район, Смоленская область, Россия";"32.493196,54.406511"
"139577";"Лысовка";"Починковский район, Смоленская область, Россия";"32.745865,54.175951"
"139579";"Марьино";"Починковский район, Смоленская область, Россия";"32.693277,54.334445"
"139580";"Мурыгино";"Починковский район, Смоленская область, Россия";"32.313596,54.489409"
"139582";"Ploskoye";"Pochinkovsky District, Smolensk Oblast, Russia";"32.343932,54.437062"
"139584";"Ryabtsevo";"Pochinkovsky District, Smolensk Oblast, Russia";"32.351316,54.638815"
"139588";"Шанталово";"Починковский район, Смоленская область, Россия";"32.558791,54.208022"
"139590";"Шмаково";"Починковский район, Смоленская область, Россия";"33.016842,54.330302"
"139591";"Астапковичи";"Рославльский район, Смоленская область, Россия";"32.734339,53.908283"
"139594";"Галеевка-1";"Рославльский район, Смоленская область, Россия";"32.803483,53.800044"
"139595";"Епишево-2";"Рославльский район, Смоленская область, Россия";"33.087844,53.72576"
"139596";"Жарынь";"Рославльский район, Смоленская область, Россия";"33.059071,53.793412"
"139599";"Крапивенский-1";"Рославльский район, Смоленская область, Россия";"32.733118,54.095791"
"139600";"Лахи";"Рославльский район, Смоленская область, Россия";"33.211641,53.850863"
"139601";"Lipovka";"Roslavlsky District, Smolensk Oblast, Russia";"32.994132,53.840393"
"139602";"Малые Кириллы";"Рославльский район, Смоленская область, Россия";"32.888562,53.975126"
"139610";"Чижовка-2";"Рославльский район, Смоленская область, Россия";"33.182186,54.07897"
"139611";"Алферово";"Сафоновский район, Смоленская область, Россия";"33.788935,55.152151"
"139615";"Вадино";"Сафоновский район, Смоленская область, Россия";"33.255785,55.258002"
"139616";"Васильевское";"Сафоновский район, Смоленская область, Россия";"33.216654,55.355843"
"139617";"Вышегор";"Сафоновский район, Смоленская область, Россия";"33.052172,55.120398"
"139618";"Durovo";"Safonovo District, Smolensk Oblast, Russia";"33.353566,55.146481"
"139619";"Игнатково";"Сафоновский район, Смоленская область, Россия";"33.656559,55.077916"
"139620";"Издешково";"Сафоновский район, Смоленская область, Россия";"33.622746,55.143482"
"139622";"Пушкино";"Сафоновский район, Смоленская область, Россия";"33.071001,55.083575"
"139623";"Рыбки";"Сафоновский район, Смоленская область, Россия";"32.983793,55.146188"
"139625";"Аполье";"Смоленский район, Смоленская область, Россия";"31.866055,55.055218"
"139628";"Бубново";"Смоленский район, Смоленская область, Россия";"32.244587,54.701626"
"139631";"Высокий Холм";"Смоленский район, Смоленская область, Россия";"31.449057,54.710724"
"139632";"Жуково";"Смоленский район, Смоленская область, Россия";"32.019092,54.904106"
"139634";"Новое Куприно";"Смоленский район, Смоленская область, Россия";"31.675702,54.819471"
"139635";"Лоино";"Смоленский район, Смоленская область, Россия";"31.476312,55.034652"
"139636";"Лубня";"Смоленский район, Смоленская область, Россия";"31.883976,54.716487"
"139637";"Мазальцево";"Смоленский район, Смоленская область, Россия";"32.086412,55.02154"
"139638";"Моготово";"Смоленский район, Смоленская область, Россия";"32.025263,54.598382"
"139642";"Сметанино";"Смоленский район, Смоленская область, Россия";"31.636131,54.784089"
"139644";"Хохлово";"Смоленский район, Смоленская область, Россия";"31.841962,54.697183"
"139645";"Yazvishche";"Smolensk District, Smolensk Oblast, Russia";"31.722944,55.023759"
"139646";"Бехтеево";"Сычевский район, Смоленская область, Россия";"33.973979,55.779277"
"139647";"Большая Моховатка";"Сычевский район, Смоленская область, Россия";"34.108825,55.823338"
"139650";"Dugino";"Sychevsky District, Smolensk Oblast, Russia";"34.191721,55.688568"
"139653";"Лукино";"Сычевский район, Смоленская область, Россия";"34.191928,55.782861"
"139660";"Субботники";"Сычевский район, Смоленская область, Россия";"34.434832,55.799507"
"139661";"Сутормино";"Сычевский район, Смоленская область, Россия";"34.395576,55.720611"
"139662";"Бекрино";"Темкинский район, Смоленская область, Россия";"35.030757,55.224844"
"139663";"Булгаково";"Темкинский район, Смоленская область, Россия";"35.087171,55.08426"
"139664";"Васильевское";"Темкинский район, Смоленская область, Россия";"35.118118,55.185934"
"139665";"Горки";"Темкинский район, Смоленская область, Россия";"35.250862,55.241334"
"139666";"Замыцкое";"Темкинский район, Смоленская область, Россия";"34.980083,54.980585"
"139667";"Засецкое";"Темкинский район, Смоленская область, Россия";"34.904247,55.135809"
"139668";"Кикино";"Темкинский район, Смоленская область, Россия";"34.787358,55.10599"
"139670";"Арнишицы";"Угранский район, Смоленская область, Россия";"34.078884,54.586373"
"139671";"Баскаковка";"Угранский район, Смоленская область, Россия";"34.346627,54.609604"
"139673";"Вешки";"Угранский район, Смоленская область, Россия";"34.458701,54.946178"
"139674";"Vskhody";"Ugransky District, Smolensk Oblast, Russia";"34.097632,54.668764"
"139675";"Drozhzhino";"Ugransky District, Smolensk Oblast, Russia";"34.625248,55.005759"
"139677";"Знаменка";"Угранский район, Смоленская область, Россия";"34.575778,54.908065"
"139679";"Мытишино";"Угранский район, Смоленская область, Россия";"34.011313,54.800949"
"139684";"Холмы";"Угранский район, Смоленская область, Россия";"33.879503,54.585048"
"139687";"Жанвиль";"Хиславичский район, Смоленская область, Россия";"31.898574,54.01922"
"139688";"Iozefovka";"Hislavichsky District, Smolensk Oblast, Russia";"32.084543,54.082303"
"139691";"Pecherskaya Buda";"Hislavichsky District, Smolensk Oblast, Russia";"32.294381,54.120305"
"139692";"Упино";"Хиславичский район, Смоленская область, Россия";"32.094532,54.2526"
"139693";"Фролово";"Хиславичский район, Смоленская область, Россия";"32.173611,54.212956"
